"id","numero_serie","tension_r","corriente_r","potencia_a_r","potencia_r_r","tension_s","corriente_s","potencia_a_s","potencia_r_s","tension_t","corriente_t","potencia_a_t","potencia_r_t","temporal_placa","temporal_server","update"
8138,"28562F60A8D8","223.5378723000","15.9725198700","540.7277222000","3525.2189940000","223.9489746000","16.8022022200","646.3145752000","3700.9760740000","226.3834381000","16.1820850400","739.4329224000","3584.8928220000","2025-12-30 16:02:01-03","2025-12-30 17:27:10-03",NULL
8139,"28562F60A8D8","221.6401520000","15.6078605700","541.5471802000","3413.1616210000","222.3167572000","16.2501621200","626.1460571000","3553.2971190000","224.6620483000","15.7543907200","693.4730225000","3468.8681640000","2025-12-30 16:02:32-03","2025-12-30 17:27:10-03",NULL
8140,"28562F60A8D8","222.8383179000","15.8122596700","545.2736206000","3477.0339360000","223.5521545000","16.5508270300","636.1777954000","3639.2766110000","225.9736176000","16.0378818500","721.0462036000","3549.1303710000","2025-12-30 16:03:17-03","2025-12-30 17:27:11-03",NULL
8141,"28562F60A8D8","220.9100494000","21.7181663500","3291.0163570000","3488.0769040000","221.3056641000","22.3643760700","3420.1374510000","3573.1362300000","223.8445129000","22.0042839100","3469.5815430000","3493.5568850000","2025-12-30 16:03:33-03","2025-12-30 17:27:11-03",NULL
8142,"28562F60A8D8","222.7784271000","15.7148847600","551.9328003000","3453.0446780000","223.1649170000","16.5319881400","629.0706177000","3629.4211430000","225.2783356000","16.0314369200","736.1348267000","3532.8937990000","2025-12-30 16:04:03-03","2025-12-30 17:27:12-03",NULL
8143,"28562F60A8D8","222.6267548000","15.6239538200","539.5258789000","3432.2988280000","222.8869629000","16.4640522000","621.2522583000","3611.5026860000","225.3083496000","15.9352388400","728.5985107000","3513.3713380000","2025-12-30 16:04:31-03","2025-12-30 17:27:12-03",NULL
8144,"28562F60A8D8","222.3148499000","15.6357870100","541.0643921000","3429.9121090000","222.7148590000","16.4737358100","628.1242065000","3609.6647950000","225.2875824000","15.9284200700","726.9215698000","3511.8205570000","2025-12-30 16:05:01-03","2025-12-30 17:27:14-03",NULL
8145,"28562F60A8D8","222.8385468000","15.6434049600","538.5388184000","3440.0219730000","222.9321289000","16.6493587500","621.5760498000","3653.9033200000","225.5494995000","16.0793628700","754.6850586000","3544.7346190000","2025-12-30 16:05:34-03","2025-12-30 17:27:16-03",NULL
8146,"28562F60A8D8","222.9931641000","15.7646303200","552.9943237000","3466.6733400000","223.1287537000","16.7029857600","622.7563477000","3667.8439940000","225.9566803000","16.2208137500","752.2061768000","3583.8508300000","2025-12-30 16:06:02-03","2025-12-30 17:27:16-03",NULL
8147,"28562F60A8D8","222.5555267000","15.6072931300","565.0236816000","3423.0783690000","222.9333191000","16.4706955000","615.3335571000","3614.2880860000","225.4069214000","16.0691719100","742.5317383000","3542.6589360000","2025-12-30 16:06:32-03","2025-12-30 17:27:20-03",NULL
8148,"28562F60A8D8","223.0883942000","17.9559192700","2002.1573490000","3466.2214360000","223.2441406000","18.5722599000","2050.3259280000","3598.6928710000","225.8323975000","18.4738063800","2159.9260250000","3567.0925290000","2025-12-30 16:07:13-03","2025-12-30 17:27:22-03",NULL
8149,"28562F60A8D8","224.1275940000","15.9750814400","562.3037109000","3530.2932130000","224.0971375000","16.8517913800","629.8945923000","3715.3603520000","226.9681244000","16.4150695800","753.8442993000","3644.0659180000","2025-12-30 16:07:33-03","2025-12-30 17:27:22-03",NULL
8178,"28562F60A8D8","223.5183258000","15.9086322800","564.6978149000","3505.6650390000","223.4726410000","16.6660842900","637.0551147000","3662.7446290000","226.2356262000","16.2316207900","737.6120605000","3594.0173340000","2025-12-30 16:08:01-03","2025-12-30 17:41:06-03",NULL
8184,"28562F60A8D8","224.4442596000","16.0394268000","560.6588135000","3550.8664550000","224.6385040000","16.9661216700","624.1567383000","3752.7067870000","227.3506470000","16.5367393500","761.1964111000","3678.2436520000","2025-12-30 16:08:31-03","2025-12-30 17:43:50-03","2025-12-30 17:44:24-03"
8210,"28562F60A8D8","224.6567230000","16.0259475700","562.5916138000","3550.8837890000","224.9463348000","16.8428382900","627.6412964000","3728.9182130000","227.3549957000","16.4126262700","736.5550537000","3654.0490720000","2025-12-30 16:09:01-03","2025-12-30 17:56:21-03",NULL
8216,"28562F60A8D8","224.9007111000","16.0612106300","572.6300659000","3560.3032230000","225.0057983000","16.9618625600","635.7871704000","3754.6040040000","227.5494080000","16.5123176600","764.5180664000","3673.8249510000","2025-12-30 16:09:32-03","2025-12-30 17:58:49-03",NULL
8227,"28562F60A8D8","222.6761627000","15.6413173700","572.0758667000","3431.4245610000","222.6995697000","16.3809490200","613.0732422000","3590.2998050000","225.6169281000","16.0680522900","726.3066406000","3549.0683590000","2025-12-30 16:10:02-03","2025-12-30 18:03:58-03",NULL
8229,"28562F60A8D8","225.2767487000","16.2274169900","567.4288940000","3605.9345700000","225.1624146000","17.0097465500","639.5391846000","3768.8630370000","227.5595245000","16.5374069200","743.0350342000","3685.2651370000","2025-12-30 16:10:32-03","2025-12-30 18:04:06-03","2025-12-30 18:10:07-03"
8255,"28562F60A8D8","224.2309723000","16.0576190900","573.5009766000","3550.2590330000","223.8860474000","16.7363376600","639.4233398000","3686.1586910000","226.6309357000","16.3208789800","729.2269287000","3623.6552730000","2025-12-30 16:11:21-03","2025-12-30 18:16:59-03",NULL
8256,"28562F60A8D8","222.4949188000","15.7516126600","563.2015991000","3454.8466800000","222.8317719000","16.4870338400","629.5469360000","3613.6889650000","225.1193848000","16.0552997600","722.7399902000","3538.8332520000","2025-12-30 16:11:31-03","2025-12-30 18:16:59-03",NULL
9804,"28562F60A8D8","227.5785370000","16.5700073200","566.8168945000","3719.9394530000","228.4196167000","17.7412014000","628.4385986000","3992.5729980000","229.8188019000","17.2266998300","811.2806396000","3868.4743650000","2025-12-30 22:15:32-03","2025-12-31 05:01:34-03",NULL
8258,"28562F60A8D8","222.5756683000","15.6971149400","558.2489624000","3444.6042480000","222.6741180000","16.4462928800","632.4513550000","3601.2683110000","225.1702576000","15.9757661800","722.8732910000","3520.9326170000","2025-12-30 16:12:04-03","2025-12-30 18:17:12-03","2025-12-30 18:21:04-03"
8267,"28562F60A8D8","222.7483063000","15.7192773800","554.6065063000","3452.9816890000","222.6559143000","16.4967651400","632.8580322000","3612.4770510000","225.1950836000","15.9920167900","729.4838867000","3523.8315430000","2025-12-30 16:12:31-03","2025-12-30 18:21:07-03",NULL
8268,"28562F60A8D8","223.2233887000","15.8298845300","544.6246338000","3486.1032710000","223.1961517000","16.6590881300","638.7705688000","3655.8032230000","225.9684296000","16.1019496900","733.7075195000","3560.0214840000","2025-12-30 16:13:02-03","2025-12-30 18:21:13-03",NULL
8279,"28562F60A8D8","222.7861786000","15.7155542400","555.7754517000","3452.1547850000","222.9366302000","16.4723758700","638.7328491000","3609.9973140000","225.5397491000","15.9819583900","724.4272461000","3527.8557130000","2025-12-30 16:13:32-03","2025-12-30 18:26:21-03",NULL
8280,"28562F60A8D8","223.1175079000","15.8345441800","559.9923706000","3483.9499510000","223.3195496000","16.6281204200","639.2143555000","3651.8569340000","225.6900482000","16.1374340100","733.0167847000","3564.4589840000","2025-12-30 16:14:12-03","2025-12-30 18:26:22-03",NULL
8281,"28562F60A8D8","223.4658051000","15.8751583100","566.9486694000","3497.4809570000","223.1354218000","16.5961475400","645.9530640000","3640.0078130000","225.6667328000","16.1302413900","731.6300659000","3562.4819340000","2025-12-30 16:14:33-03","2025-12-30 18:26:24-03",NULL
8282,"28562F60A8D8","223.4126892000","15.8696203200","560.7979126000","3496.4372560000","223.3776245000","16.6448440600","642.6046753000","3655.6333010000","225.9098053000","16.1636200000","732.9242554000","3573.4074710000","2025-12-30 16:15:03-03","2025-12-30 18:26:27-03",NULL
8283,"28562F60A8D8","222.6295319000","15.6971788400","550.8416138000","3446.4929200000","222.7041016000","16.4184284200","649.2737427000","3592.2624510000","225.2093506000","15.8710022000","719.5552979000","3498.0092770000","2025-12-30 16:15:31-03","2025-12-30 18:26:27-03",NULL
8295,"28562F60A8D8","222.7575378000","15.7057600000","548.6137695000","3450.9130860000","222.9325562000","16.4484405500","643.7844238000","3603.9763180000","225.4477844000","15.9187688800","720.2723999000","3512.8537600000","2025-12-30 16:16:01-03","2025-12-30 18:31:44-03",NULL
8302,"28562F60A8D8","222.0866241000","15.6362743400","532.1734009000","3427.7292480000","222.1279144000","16.4429512000","619.9432373000","3593.8305660000","224.8093872000","15.9196424500","715.6723022000","3503.9553220000","2025-12-30 16:16:31-03","2025-12-30 18:34:50-03",NULL
8303,"28562F60A8D8","220.9649506000","15.5977592500","561.6639404000","3396.8083500000","221.2380981000","16.2865028400","627.8332520000","3542.3774410000","223.8382874000","15.8885974900","712.2019653000","3481.9165040000","2025-12-30 16:17:02-03","2025-12-30 18:34:51-03",NULL
8304,"28562F60A8D8","222.5993500000","15.6090345400","536.8148804000","3428.6586910000","223.0402985000","16.4972057300","617.1688232000","3621.8366700000","225.3014679000","15.9842090600","730.7072144000","3523.6362300000","2025-12-30 16:17:32-03","2025-12-30 18:34:52-03",NULL
9805,"28562F60A8D8","226.9959259000","16.4387607600","557.0853882000","3681.6745610000","227.8071899000","17.5753078500","629.4428711000","3943.1379390000","229.7366180000","17.0657806400","801.2775879000","3831.2998050000","2025-12-30 22:16:03-03","2025-12-31 05:01:34-03",NULL
8305,"28562F60A8D8","221.7894287000","15.5285911600","541.8772583000","3397.7260740000","221.7537994000","16.2346515700","623.1133423000","3540.9821780000","224.3649292000","15.7702255200","704.2169800000","3465.4926760000","2025-12-30 16:18:10-03","2025-12-30 18:34:58-03","2025-12-30 18:38:36-03"
8320,"28562F60A8D8","222.2563171000","15.7732725100","552.7518311000","3457.8200680000","222.3013000000","16.5097141300","629.5042725000","3610.0854490000","224.6193542000","16.0321769700","717.4370728000","3526.4973140000","2025-12-30 16:18:33-03","2025-12-30 18:41:41-03","2025-12-30 18:46:12-03"
8341,"28562F60A8D8","221.6015015000","15.5117521300","543.4872437000","3389.8496090000","221.4598236000","16.1890029900","617.6577148000","3525.5727540000","224.3612366000","15.7493457800","698.2559814000","3461.1088870000","2025-12-30 16:19:06-03","2025-12-30 18:51:34-03",NULL
8342,"28562F60A8D8","220.7438202000","15.3612880700","550.6890259000","3341.7600100000","220.7826538000","15.9893426900","609.8218384000","3470.9301760000","223.5736694000","15.6207323100","685.0038452000","3421.4697270000","2025-12-30 16:19:31-03","2025-12-30 18:51:37-03",NULL
8343,"28562F60A8D8","221.9951324000","15.6083126100","543.8792114000","3417.2849120000","221.9380035000","16.3532238000","585.2042236000","3568.7861330000","223.9728851000","15.9522972100","690.8139038000","3474.6108400000","2025-12-30 16:20:12-03","2025-12-30 18:51:40-03",NULL
8344,"28562F60A8D8","221.7790527000","15.5155725500","561.7885742000","3389.7150880000","221.9257965000","16.3472328200","602.8673706000","3569.6303710000","224.5046844000","15.9803800600","727.3908081000","3508.6240230000","2025-12-30 16:20:32-03","2025-12-30 18:51:43-03",NULL
8345,"28562F60A8D8","222.5216064000","15.6593437200","563.8025513000","3433.3664550000","222.6482544000","16.4152755700","609.4356689000","3596.0302730000","225.0339966000","16.0588760400","716.4208374000","3537.8588870000","2025-12-30 16:21:02-03","2025-12-30 18:51:44-03",NULL
9806,"28562F60A8D8","227.1759644000","16.4949150100","565.8421631000","3696.2543950000","228.0454407000","17.5822868300","628.6766357000","3949.1633300000","229.9294434000","17.1273269700","797.2887573000","3849.9011230000","2025-12-30 22:16:38-03","2025-12-31 05:01:34-03",NULL
8347,"28562F60A8D8","221.7820129000","15.5211658500","557.5988770000","3391.5266110000","221.0947723000","16.3568954500","571.9673462000","3536.6599120000","224.7326965000","16.0582027400","720.7813721000","3531.3593750000","2025-12-30 16:21:33-03","2025-12-30 18:52:08-03","2025-12-30 18:58:26-03"
8360,"28562F60A8D8","221.3310699000","15.4321107900","552.1646118000","3365.6550290000","221.6072845000","16.2034702300","597.7260132000","3533.3972170000","224.2662048000","15.8684320400","705.9147949000","3484.0268550000","2025-12-30 16:22:03-03","2025-12-30 18:58:26-03",NULL
8361,"28562F60A8D8","220.3358459000","15.1372060800","543.8638916000","3285.9885250000","220.1156311000","15.9389286000","587.5145874000","3451.8024900000","222.9794006000","15.5710868800","707.7543945000","3395.2365720000","2025-12-30 16:22:31-03","2025-12-30 18:58:29-03",NULL
8363,"28562F60A8D8","220.4888153000","15.2905101800","535.8123779000","3324.1340330000","220.8067322000","16.1243553200","593.2237549000","3504.2819820000","223.2039795000","15.6848459200","707.9901123000","3425.6821290000","2025-12-30 16:23:04-03","2025-12-30 18:58:52-03","2025-12-30 19:07:32-03"
8397,"28562F60A8D8","219.1050720000","15.0715665800","538.8760986000","3253.9304200000","219.1518250000","15.8304643600","579.7830811000","3414.8005370000","222.1523743000","15.5066051500","695.9758301000","3371.2004390000","2025-12-30 16:23:31-03","2025-12-30 19:15:27-03",NULL
8399,"28562F60A8D8","220.8960419000","15.4004936200","547.9391479000","3353.9074710000","221.3511047000","16.0933437300","596.8609009000","3506.6601560000","224.0491791000","15.7526016200","693.2444458000","3458.3867190000","2025-12-30 16:24:02-03","2025-12-30 19:15:52-03","2025-12-30 19:17:57-03"
8412,"28562F60A8D8","219.8253174000","15.1488637900","555.1925659000","3278.7722170000","220.1575012000","15.9103527100","575.0074463000","3448.3608400000","222.7009888000","15.6653995500","702.2817383000","3413.8784180000","2025-12-30 16:24:40-03","2025-12-30 19:21:56-03",NULL
8413,"28562F60A8D8","220.6628265000","15.3340606700","559.1664429000","3332.7604980000","221.0657349000","16.0357284500","592.1127319000","3488.5554200000","223.5703278000","15.7492981000","697.4259033000","3448.0327150000","2025-12-30 16:25:02-03","2025-12-30 19:21:59-03",NULL
8415,"28562F60A8D8","221.1890869000","15.4558620500","547.6859131000","3370.3540040000","221.5919952000","16.1831283600","602.4313965000","3529.1621090000","223.9374390000","15.8033380500","701.6755371000","3465.9956050000","2025-12-30 16:25:35-03","2025-12-30 19:22:11-03","2025-12-30 19:23:32-03"
8419,"28562F60A8D8","220.3538361000","15.2716436400","552.5525513000","3315.0437010000","220.6089020000","16.0173358900","586.6594849000","3477.8728030000","223.2263794000","15.7325668300","702.9160767000","3437.5605470000","2025-12-30 16:26:01-03","2025-12-30 19:23:34-03",NULL
8420,"28562F60A8D8","220.5467682000","15.2549238200","549.2479248000","3314.9394530000","221.0271759000","16.0441551200","581.4400635000","3491.4140630000","223.6411285000","15.7453775400","703.8611450000","3446.5952150000","2025-12-30 16:26:31-03","2025-12-30 19:23:34-03",NULL
8421,"28562F60A8D8","221.2061005000","15.3703250900","552.3816528000","3351.0083010000","221.3581696000","16.1993064900","581.7413940000","3532.9914550000","224.1037140000","15.8965425500","720.3598633000","3486.7746580000","2025-12-30 16:27:01-03","2025-12-30 19:23:40-03","2025-12-30 19:25:16-03"
8425,"28562F60A8D8","221.9178619000","15.5008363700","559.2429199000","3389.5217290000","222.1373291000","16.3776283300","586.2410889000","3583.6433110000","224.7958374000","16.0834312400","736.3422241000","3536.2819820000","2025-12-30 16:27:34-03","2025-12-30 19:25:16-03",NULL
8426,"28562F60A8D8","220.4098206000","15.2075033200","554.7509155000","3302.0852050000","220.9253540000","15.8980817800","583.2957764000","3458.2861330000","223.5233307000","15.6599035300","695.6141357000","3428.2780760000","2025-12-30 16:28:07-03","2025-12-30 19:25:21-03",NULL
8427,"28562F60A8D8","224.0066833000","15.8756504100","562.3764038000","3507.1909180000","224.6559296000","16.8233776100","603.9528809000","3724.3908690000","227.2028961000","16.4763774900","758.2850952000","3662.5302730000","2025-12-30 16:28:32-03","2025-12-30 19:25:21-03",NULL
8428,"28562F60A8D8","222.2152252000","21.8350753800","3315.0292970000","3540.8610840000","222.7048798000","22.4560203600","3395.7331540000","3666.8952640000","225.2539520000","22.4107399000","3509.1506350000","3626.3947750000","2025-12-30 16:29:03-03","2025-12-30 19:25:24-03",NULL
